Wind_Speed,Rotate_Speed,Pitch_Angle,Wind_Direction,Power_Active
8.254612,1634,-0.04,158.5798,953.5374
7.958685,1736,0.08,184.6548,1048.502
13.28476,1780,8.57,187.3345,2062.131
9.815821,1747,-0.03,166.499,1439.408
14.54803,1743,12.33,172.334,2035.951
13.0607,1763,14.21,179.965,1970.686
11.52508,1787,10.17,157.0292,1756.113
13.1219,1751,1.36,163.2997,1902.707
10.59484,1765,1.24,193.3422,1570.536
11.27948,1788,13.36,186.1868,1807.786
9.107723,1423,-0.04,152.1116,1233.252
7.811103,1770,4.39,173.7665,907.9971
11.55312,1765,4.63,182.095,1947.041
13.00613,1799,13.0,164.0727,1955.534
12.24799,1776,1.05,168.7388,1885.709
14.28104,1767,14.5,154.9504,2051.585
12.59698,1754,6.07,170.8917,2001.398
11.2047,1773,1.27,192.7069,1770.607
10.02188,1783,11.55,196.1428,1474.233
8.419537,1767,5.08,182.3065,1196.529
9.060875,1773,1.64,157.0608,1149.327
12.48757,1767,13.39,189.7299,1857.049
12.60441,1734,13.45,161.8464,2073.541
13.16504,1759,16.17,185.527,2063.393
14.93137,1722,16.18,181.2802,2103.841
12.10878,1776,7.85,189.6858,2016.752
12.9195,1748,6.89,184.3927,1958.676
11.79694,1754,1.98,191.8596,1649.342
8.360043,1754,-0.04,185.0479,1106.305
10.66827,1722,2.98,174.8826,1732.312
11.01605,1741,0.65,176.24,1775.421
11.87205,1767,18.01,184.0605,1931.547
9.434854,1792,2.11,176.2219,1506.118
9.078142,1765,-0.01,173.0663,1315.63
11.92437,1770,0.79,176.4312,1752.15
10.65674,1765,1.42,192.7187,1670.716
7.073979,1550,-0.03,189.3655,887.9435
10.47543,1718,7.43,170.1369,1653.922
8.622074,1755,-0.03,181.639,1219.308
8.189935,1780,2.74,191.7923,1130.202
8.87149,1755,0.11,186.5966,1296.391
6.715505,1377,-0.05,193.3413,681.7734
7.798034,1761,1.38,185.3497,1004.641
7.368824,1750,0.01,191.9824,731.7386
6.566256,1474,-0.04,165.8731,463.8379
7.766603,1773,7.58,205.0221,687.7274
6.409139,1206,-0.04,144.3453,430.8739
5.65887,1078,-0.04,201.7258,420.3298
8.717223,1759,-0.05,169.2657,1167.229
8.367505,1783,1.51,174.8743,911.6735
7.145853,1413,-0.04,179.6667,819.3681
6.302875,1276,-0.03,183.6031,509.6865
5.811091,1296,-0.04,180.6684,352.9207
5.792297,1070,-0.04,174.2534,420.9093
6.693275,1723,-0.05,181.6916,526.2336
6.712223,1226,-0.04,154.4744,484.6968
6.60135,1553,-0.04,189.0147,517.514
6.258761,1369,-0.05,187.1138,526.481
6.533268,1648,-0.05,189.6428,531.8072
6.461645,1723,-0.01,176.5636,460.4669
6.509441,1413,-0.04,166.4926,517.9154
8.63761,1750,0.04,183.5666,1168.415
7.565708,1434,-0.02,168.8414,813.6122
6.166542,1296,-0.04,181.5001,418.0279
5.911412,1112,-0.04,191.4215,368.3877
5.317107,1129,-0.04,182.8695,235.0768
6.037572,1387,-0.04,186.631,342.3646
5.231627,1060,-0.04,186.5595,268.6719
5.138473,1169,-0.04,167.6625,260.9126
5.608768,1158,-0.04,161.6246,295.5699
6.218611,1206,-0.04,190.8045,423.9668
6.192523,1351,-0.04,194.335,345.1802
5.598098,1333,-0.04,184.0661,368.7672
5.540299,1432,-0.04,178.0912,291.5668
5.841294,1187,-0.04,189.0419,333.1569
5.6408,1144,-0.03,162.0476,276.5572
5.910187,1225,-0.03,190.5945,330.0778
6.091277,1695,-0.04,181.2377,573.8198
5.301708,1228,-0.02,178.0372,430.0668
7.075222,1442,-0.05,186.6003,550.9944
9.264112,1438,-0.04,193.5349,1221.886
5.467891,1059,-0.03,184.3101,555.2897
5.559353,1483,-0.03,174.4608,351.4706
5.096936,1189,-0.04,182.2079,286.6972
3.926534,1373,-0.04,183.3277,239.3939
5.258932,1266,-0.03,183.0612,346.4912
8.468246,1755,0.33,171.9174,1224.979
8.762913,1750,0.78,196.2959,1279.732
5.369556,1471,-0.04,179.3725,451.6111
6.57788,1274,-0.05,176.4459,596.6821
7.762306,1360,-0.04,176.0176,820.8229
6.124741,1758,5.84,174.7151,444.5012
5.864423,1398,-0.02,167.4634,330.3586
4.057779,1052,-0.02,167.9942,129.5313
5.385939,1420,-0.05,192.259,450.3742
4.921585,1082,-0.04,173.1363,290.1873
9.01428,1766,-0.02,197.2112,1305.965
8.505248,1736,-0.02,162.5231,1033.652
8.051119,1644,-0.04,175.1103,973.3856
5.530403,1074,-0.04,177.9504,313.537
5.004148,1200,-0.04,184.1635,374.2287
5.732439,1362,-0.02,168.0361,557.886
8.892154,1578,-0.04,181.8609,1177.083
7.699149,1763,5.64,168.9701,790.8478
8.17394,1592,0.0,205.2373,1058.476
9.963834,1741,1.21,171.8266,1561.102
7.684105,1759,0.03,178.2358,934.2587
6.938508,1671,-0.05,186.6741,778.1433
9.081371,1747,1.07,187.1115,1338.787
9.700424,1772,2.53,174.8655,1552.984
8.339467,1633,-0.05,170.0318,1151.659
9.334643,1759,0.95,176.9445,1406.607
11.49881,1781,0.63,178.0803,1738.747
8.514568,1630,-0.04,171.2009,1098.803
12.10229,1826,10.68,183.0473,1786.88
10.1985,1754,5.77,173.9061,1701.028
11.86954,1721,2.29,178.4012,1948.01
11.52186,1754,0.17,178.2156,1766.018
12.56256,1766,4.39,179.1026,1832.198
12.0621,1725,2.47,167.576,1910.615
10.97992,1772,2.95,176.8845,1817.06
11.60071,1765,21.08,177.7022,1890.968
13.52624,1763,2.4,185.6951,2024.309
12.04169,1788,4.63,172.4449,1963.761
11.60653,1741,1.35,180.2282,1678.56
12.41378,1734,5.45,185.4984,1917.704
10.87762,1807,4.07,174.2507,1597.288
10.78068,1758,1.39,164.9241,1688.65
11.10903,1763,0.45,169.2442,1708.517
11.38616,1756,2.24,188.376,1857.999
10.61042,1854,5.45,172.1618,1751.045
11.68693,1732,1.74,172.1567,1947.014
11.2872,1758,1.6,180.1606,1933.033
11.90705,1722,6.32,184.8453,1931.083
11.9836,1737,2.08,194.5268,1981.153
10.46455,1755,-0.04,174.7349,1658.645
11.22315,1736,0.78,181.5538,1766.87
9.234107,1765,1.16,177.905,1382.313
8.255614,1397,-0.05,179.5745,1184.27
9.795515,1756,1.18,189.0409,1515.337
9.597739,1761,1.51,184.4002,1442.266
11.35648,1750,1.52,185.3766,1733.859
10.11203,1761,0.74,180.9878,1661.222
12.23678,1737,4.42,185.438,1991.612
10.90174,1761,1.57,188.6742,1852.987
10.97994,1762,0.91,183.4844,1810.855
8.165414,1754,-0.02,172.5631,1136.223
10.09217,1759,1.35,183.7812,1701.289
10.61469,1750,-0.04,185.7042,1683.55
9.419878,1681,-0.02,175.1259,1450.839
8.85154,1773,0.09,179.8167,1286.642
10.58056,1767,1.89,174.5648,1736.443
8.413465,1750,1.14,185.0017,1227.074
7.107872,1463,-0.04,184.4745,863.4156
8.737926,1769,0.11,175.8691,1172.713
7.818823,1765,0.53,168.1277,872.4979
8.674824,1748,0.27,184.0568,1199.274
9.373678,1759,-0.08,184.2849,1517.582
8.128145,1778,1.17,179.3569,1194.495
8.64498,1774,3.36,173.7254,1232.444
8.35249,1761,0.5,175.0576,1059.193
8.08631,1769,0.49,171.8095,981.8868
9.394073,1752,0.85,188.8219,1348.253
10.24452,1750,3.97,192.4779,1477.864
8.238713,1608,-0.05,180.1224,1061.275
9.583838,1765,1.59,184.6788,1409.979
10.05238,1762,0.27,187.4548,1556.67
10.44985,1766,1.17,186.5568,1592.841
10.5297,1772,1.2,186.2853,1610.261
10.13239,1767,1.62,191.7803,1495.075
10.10638,1755,0.05,195.6066,1507.574
9.430311,1773,1.68,185.6896,1344.688
9.044484,1758,1.24,188.0663,1308.157
8.863623,1752,2.01,184.5713,1384.049
7.217351,1748,0.01,202.6149,669.4779
10.29939,1809,8.15,173.739,1777.318
9.455324,1781,4.03,180.5774,1518.489
8.742626,1711,-0.05,171.6118,1224.232
7.550611,1703,-0.04,181.8756,905.6917
5.983624,1105,-0.01,195.1071,438.4294
5.935045,1252,-0.04,165.1149,370.6469
4.214824,1064,-0.02,178.4171,206.4864
6.759376,1222,-0.05,178.5288,599.6206
7.764793,1758,2.3,189.6644,1015.16
7.426757,1490,-0.02,174.5525,797.3621
6.954083,1449,-0.03,181.183,732.4629
10.81703,1761,-0.04,184.03,1640.311
5.479564,1160,-0.04,200.607,363.1706
8.863016,1706,-0.02,158.3056,1124.95
6.0288,1489,-0.05,193.8888,581.2368
6.07226,1631,-0.02,180.4538,626.5229
7.948067,1772,0.54,187.5827,999.1816
8.417158,1759,1.16,177.1443,1224.385
7.198318,1116,-0.04,158.6058,608.9326
4.650328,1336,-0.01,163.9254,185.1333
5.000723,1077,-0.04,195.9443,201.3295
8.314376,1769,0.07,177.8151,1041.4
10.93449,1777,4.33,189.6497,1729.525
10.50638,1767,0.55,154.0063,1533.804
4.96464,1066,-0.02,210.2988,228.6102
10.29792,1791,10.64,187.5831,1577.867
11.21856,1754,1.93,182.5091,1945.292
10.61546,1762,3.65,166.6477,1654.477
12.37847,1767,7.57,182.2593,2078.301
11.10032,1758,2.46,166.037,1874.695
11.13065,1737,4.43,189.2773,1868.446
10.29947,1752,0.33,160.9314,1613.168
11.84461,1733,3.46,194.7402,1849.278
11.65603,1767,0.74,189.7736,1864.123
12.8097,1718,6.44,187.7676,2004.873
11.98535,1744,11.6,184.4747,1987.462
11.11201,1796,12.83,185.226,1895.629
12.44346,1750,9.51,177.0364,2043.427
11.68396,1754,0.05,174.8795,1764.137
12.29519,1767,2.68,183.73,1990.593
12.49697,1717,11.02,172.0106,2042.979
13.74871,1725,7.93,172.0237,1995.496
11.59074,1798,11.99,176.7045,1966.884
12.17514,1783,8.12,183.3921,1942.899
14.15991,1794,7.5,175.7722,2027.317
14.78261,1706,8.86,188.6274,2032.815
15.00287,1787,18.83,188.6611,2103.0
14.17268,1788,7.27,176.7645,2012.653
13.56648,1751,10.61,189.6765,2060.366
11.06567,1767,1.52,179.8966,1649.605
13.84807,1759,4.43,188.1872,2003.488
10.55345,1748,-0.03,167.7042,1610.779
9.396492,1803,5.84,159.9377,1381.368
10.13301,1770,0.27,164.389,1628.346
11.123,1765,1.76,180.1267,1777.566
11.79243,1759,8.1,170.274,1973.212
12.11965,1770,1.25,163.1139,1899.962
10.98941,1761,5.97,172.9233,1730.421
11.90119,1787,20.54,175.2261,1876.151
11.93517,1767,9.93,184.7513,1958.619
10.81533,1712,2.77,174.663,1838.72
12.98057,1789,11.77,177.0057,2035.075
13.6815,1740,8.84,179.3483,2068.725
10.68349,1748,1.53,190.3584,1750.114
12.48072,1708,4.32,191.5162,1928.24
12.17713,1784,1.2,182.5172,1891.248
11.60799,1770,8.89,188.8562,1850.332
11.78078,1784,3.89,184.2173,1853.753
10.30211,1736,0.0,174.1761,1607.01
11.63982,1762,2.98,181.8905,1877.5
11.97247,1770,9.54,180.7151,1883.429
10.14838,1781,2.97,176.0454,1787.607
10.77106,1772,2.31,182.6414,1634.603
9.723576,1754,1.76,190.8197,1524.021
8.37483,1770,0.81,177.2363,1213.451
10.27777,1763,1.56,186.3264,1611.013
10.13875,1758,-0.04,186.493,1570.792
8.386676,1611,-0.04,188.4106,1193.099
8.581592,1717,2.35,177.8933,1170.57
7.781297,1500,-0.05,179.0626,1110.316
11.46445,1767,-0.01,196.678,1839.154
8.96782,1740,2.95,170.1158,1352.37
9.295381,1745,-0.05,181.0798,1266.423
7.191733,1265,-0.03,171.0152,909.4151
8.882787,1751,1.62,186.1461,1060.818
9.830547,1784,0.48,178.3145,1566.753
10.52661,1776,2.06,177.5087,1631.05
10.11769,1755,1.51,191.0865,1628.615
10.22421,1732,4.59,184.8327,1660.248
11.24685,1778,2.49,196.8353,1760.168
10.37279,1777,2.75,167.6024,1632.08
9.834542,1855,13.76,175.0088,1406.388
7.57289,1759,-0.02,170.0003,1108.772
8.827485,1848,7.53,177.2513,1303.742
7.299166,1792,4.66,162.9968,619.6592
7.949206,1726,2.89,182.7997,965.7913
9.284272,1743,1.68,194.4857,1206.221
5.85034,1085,-0.04,195.1382,540.2048
8.100663,1748,-0.02,189.3506,1048.717
6.785634,1744,0.0,176.7622,717.6954
9.237774,1767,7.34,203.5847,1143.869
10.77296,1754,-0.04,191.666,1711.138
9.435323,1747,-0.02,190.1178,1345.094
10.36495,1770,11.15,168.281,1687.885
8.124325,1774,2.11,173.5923,1085.34
8.121986,1762,0.14,178.6729,1159.158
8.853102,1763,0.41,187.5467,1230.882
6.632019,1402,-0.02,165.1183,637.7388
8.404575,1726,-0.04,168.4246,1156.883
7.04143,1487,-0.04,174.9442,776.5716
8.3413,1773,1.8,173.454,1195.491
10.42899,1766,4.39,166.8528,1633.774
9.287581,1761,0.23,185.8742,1343.834
9.957783,1770,1.36,185.7223,1661.182
9.45712,1769,1.63,186.3129,1459.295
6.383369,1226,-0.03,208.1021,445.998
6.956463,1614,0.0,180.2962,1087.778
12.10394,1733,3.01,167.6992,1868.482
11.8109,1763,7.95,176.0743,2036.958
9.627853,1811,7.27,172.3923,1589.365
11.67165,1769,6.42,169.332,1973.384
9.384491,1789,4.79,191.6338,1428.688
7.33866,1772,2.22,171.5293,881.9468
10.20931,1739,0.05,204.8413,1587.185
12.72499,1756,12.17,154.4451,1901.776
13.50133,1776,3.52,156.043,1998.55
10.76997,1767,3.88,184.4142,1780.842
10.82734,1750,1.81,184.3936,1737.623
10.9881,1770,0.54,192.7195,1671.562
10.80806,1772,1.93,179.2403,1719.793
9.90029,1766,1.02,195.1479,1440.177
11.62013,1726,2.1,177.3629,1921.383
10.41605,1776,1.36,186.7014,1728.182
9.713619,1774,0.47,172.4937,1498.545
11.76288,1791,10.29,188.3772,1864.972
11.61477,1732,9.79,204.1559,1803.129
9.566077,1761,-0.04,181.4933,1394.154
8.460919,1526,-0.02,161.6516,1039.848
7.924072,1500,-0.04,193.625,975.509
10.28443,1719,1.89,166.5304,1482.61
10.02009,1754,2.21,172.5235,1540.631
9.264674,1776,5.21,192.6731,1402.504
9.857722,1734,1.71,181.9154,1519.657
10.75307,1755,0.98,167.1893,1626.427
10.65454,1758,1.46,180.2435,1709.564
11.34995,1756,1.64,180.5396,1831.687
10.49903,1762,1.27,182.2336,1551.798
10.70132,1762,-0.03,179.3684,1596.184
11.34941,1773,1.16,188.4343,1648.297
10.29688,1765,1.06,177.0941,1608.432
11.19331,1762,1.75,179.423,1758.318
10.89948,1747,1.33,178.1551,1699.684
11.04204,1763,1.21,177.8467,1710.132
10.50146,1773,1.77,187.1776,1668.16
8.939218,1756,-0.02,183.6452,1325.593
7.380221,1463,-0.05,185.8666,831.2153
6.717392,1743,-0.04,189.4835,629.7756
7.505825,1675,-0.04,169.939,935.4807
7.383529,1627,-0.04,177.6011,908.1654
8.596609,1762,0.45,176.0643,1359.555
9.109592,1769,-0.01,180.615,1529.846
8.523986,1751,-0.02,180.7807,1319.078
7.709213,1630,-0.03,184.38,941.6384
6.733789,1564,-0.05,184.5405,641.9408
6.538759,1442,-0.05,182.9285,570.7946
6.694227,1625,-0.05,182.7062,593.3655
6.014152,1283,-0.05,181.2759,478.0698
6.03342,1401,-0.05,180.5707,492.6056
5.897413,1215,-0.05,169.971,446.2856
4.580712,1060,-0.05,183.7993,187.2319
5.401589,1246,-0.05,182.95,296.4696
4.326128,1182,-0.05,181.7088,190.9351
4.153944,1063,-0.05,177.2632,105.4517
4.60136,1063,-0.05,158.149,115.1449
4.552598,1060,-0.05,174.9847,140.5551
4.757423,1126,-0.05,179.2345,150.7014
4.324297,1060,-0.05,200.805,98.35499
4.789082,1057,-0.05,184.9973,102.401
5.135108,1062,-0.05,188.8586,86.72939
5.407952,1063,-0.05,180.279,92.28804
5.887114,1059,-0.05,174.1756,101.1157
6.189359,1329,-0.04,171.7428,320.2284
5.574083,1202,-0.04,174.9945,310.8214
5.13279,1171,-0.04,178.6836,250.4748
5.105087,1114,-0.04,184.9929,260.4305
5.143058,1133,-0.04,185.0706,223.8111
5.489263,1152,-0.04,182.239,264.0159
6.057974,1329,-0.04,170.5487,368.4491
5.303927,1226,-0.04,179.9675,322.2318
4.360841,1060,-0.04,207.4398,107.5343
3.724135,1059,-0.04,172.9888,69.33784
3.253766,1062,-0.01,172.1092,24.58439
3.456163,1060,-0.03,185.39,50.31579
3.672969,1052,-0.03,207.4104,19.26343
3.174082,1008,-0.03,191.3439,18.40159
4.985013,1060,-0.01,187.9631,171.4332
3.587767,1062,-0.02,180.0344,66.95391
3.418595,1060,-0.02,170.3392,34.33328
4.358816,1086,-0.02,184.9456,145.2641
5.216645,1320,-0.02,164.3184,232.5751
5.001399,1310,-0.02,170.7019,204.2292
6.081097,1360,-0.02,192.2697,393.6248
7.568994,1566,-0.04,186.9124,705.0804
6.466989,1218,-0.03,180.9045,536.431
6.260875,1364,-0.05,188.1102,508.0031
8.247993,1680,-0.03,186.6016,1001.768
5.883834,1347,-0.04,188.2349,405.2497
6.821135,1368,-0.03,169.0439,667.4292
7.062981,1549,-0.05,171.4784,745.5231
5.582067,1192,-0.05,168.9203,411.4808
6.652624,1339,-0.03,181.2172,509.0209
4.017753,1137,-0.03,190.5967,174.3632
5.178925,1642,-0.03,183.4947,251.8745
6.13459,1198,-0.03,191.1429,362.7209
6.07451,1395,-0.04,182.3084,426.0546
4.747352,1066,-0.04,179.8297,204.7654
4.748862,1103,-0.04,177.5131,219.2095
4.839407,1182,-0.04,180.9293,208.6756
7.20399,1583,0.0,192.837,788.2296
4.320146,1060,-0.03,181.7093,139.0804
5.521546,1073,-0.03,182.1296,380.5977
9.936981,1763,3.82,182.6232,1762.873
6.969409,1291,-0.04,183.3982,739.1722
4.507386,1060,-0.04,171.514,171.7279
5.491848,1399,-0.04,191.0498,313.6339
5.161002,1115,-0.04,179.2224,320.0453
5.411439,1059,-0.04,168.4047,223.1486
6.202278,1513,-0.04,188.8351,427.4125
7.251435,1644,-0.04,177.0113,526.4963
6.042904,1107,-0.04,189.746,457.8639
6.617648,1151,-0.02,177.7563,698.6637
6.139831,1559,-0.02,189.9801,451.5216
6.083251,1217,-0.02,168.3419,373.3425
5.362232,1063,-0.02,182.8413,353.3374
6.721844,1496,-0.04,170.1726,558.7896
5.461571,1088,-0.04,184.6614,346.0226
8.345539,1670,-0.05,173.1632,1178.772
5.97094,1684,-0.01,177.6973,451.8205
4.741707,1066,-0.04,185.6157,208.6958
7.005732,1743,-0.05,167.8692,578.5787
4.949903,1219,-0.05,182.7406,300.5049
7.259468,1509,-0.02,170.2632,721.3622
7.313405,1766,0.68,177.1342,925.7033
7.901228,1766,-0.04,183.1886,1035.393
8.394488,1777,2.46,190.2555,1108.915
6.806022,1625,-0.05,184.428,772.9276
6.300869,1421,-0.03,176.8451,541.4644
6.843038,1474,-0.02,182.5059,738.3381
7.768,1765,0.02,192.6244,967.1332
6.90655,1280,-0.02,152.7291,513.3598
8.144951,1748,-0.05,172.7766,1084.402
7.376012,1511,0.0,182.6358,916.8737
5.695465,1123,-0.04,183.5593,456.7384
8.247972,1752,-0.04,172.2928,1192.094
7.200773,1769,0.8,188.8386,846.0531
6.275341,1195,-0.04,176.6752,530.7462
5.12629,1265,-0.05,180.9522,241.0222
3.698626,1059,-0.03,177.3994,137.5503
3.731825,1060,-0.03,178.7502,77.31348
5.858263,1244,-0.03,186.1493,413.503
4.377854,1057,-0.03,179.3267,148.1456
3.894651,1053,-0.03,173.6436,115.9066
3.770149,1063,-0.04,177.9747,115.6253
8.287244,1747,1.28,172.2765,1036.768
7.531977,1758,-0.01,192.7862,901.8027
7.348764,1761,-0.05,197.5387,722.8163
6.412045,1500,-0.02,171.146,682.156
6.729727,1546,-0.02,181.5465,693.8295
8.247978,1751,-0.03,160.8241,1080.149
7.040203,1485,-0.02,189.9741,731.267
5.834957,1057,-0.04,190.6598,337.8945
6.21694,1235,-0.05,173.2554,475.8804
4.218935,1062,-0.05,157.1344,103.2784
5.693704,1044,-0.04,200.0085,468.8087
7.494127,1766,-0.03,180.0634,968.8981
3.474932,956,-0.04,169.0763,100.2272
5.403811,1084,-0.04,171.4054,329.3957
3.237704,1046,-0.04,187.6955,97.60948
3.868243,1056,-0.04,199.1376,127.3036
7.059844,1516,-0.04,192.8911,652.8705
6.91303,1393,-0.04,158.6936,454.0381
4.293375,1467,-0.01,213.5319,191.4188
5.715447,1619,-0.01,197.3679,264.6522
5.092861,1063,-0.01,198.5179,264.8124
6.021925,1489,-0.03,189.1792,510.6143
5.687826,1088,-0.03,183.2125,395.1418
2.5695,1062,-0.03,175.6561,64.23146
5.595769,1062,-0.04,181.8747,397.8652
6.570296,1535,-0.04,176.1594,568.3779
3.461115,1059,-0.04,194.7087,99.85994
3.142276,967,-0.02,149.5913,36.25453
3.618661,1060,-0.04,167.6118,80.52255
5.218575,1258,-0.04,177.8786,214.3578
5.455788,1092,-0.03,179.499,354.364
6.349056,1511,-0.03,198.1709,473.4317
6.09441,1486,-0.03,172.2111,377.0607
4.504923,1059,-0.05,164.6187,174.0422
5.023666,1301,-0.05,176.3643,221.9245
5.510356,1295,-0.05,163.963,299.5036
4.768917,1163,-0.05,188.8602,177.7461
5.383122,1147,-0.05,192.0758,258.5627
5.521332,1344,-0.05,179.9885,314.139
6.23085,1486,-0.05,191.6645,423.1575
5.381295,1176,-0.05,174.8098,313.8422
5.180516,1191,-0.05,174.6301,272.551
5.106721,1198,-0.05,177.3477,271.9643
5.074277,1155,-0.05,184.7707,239.9261
4.755136,1062,-0.05,174.0042,201.1506
4.844695,1101,-0.05,185.5794,241.8431
6.44574,1467,-0.05,191.0688,535.289
6.895328,1605,-0.05,174.0475,684.1456
6.976529,1619,-0.05,174.437,734.2876
6.947841,1614,-0.05,175.6519,739.1127
7.203854,1557,-0.05,181.6746,709.3061
5.940156,1372,-0.05,178.6796,413.6011
5.604695,1327,-0.05,188.9584,359.6756
6.644505,1674,-0.05,186.1791,568.4673
6.731323,1560,-0.05,185.8862,583.0894
7.161411,1770,-0.03,183.8028,780.2318
6.578492,1504,-0.04,182.964,575.1049
6.779351,1436,-0.04,184.9636,655.2853
6.386502,1505,-0.04,177.267,551.0502
6.738294,1535,-0.04,177.8167,635.8672
5.999083,1336,-0.04,172.3142,454.6312
5.79475,1240,-0.04,175.7101,360.6125
6.763804,1493,-0.04,168.8501,621.6684
5.036389,1114,-0.04,171.8778,230.2127
4.853079,1086,-0.04,187.0686,202.6187
4.848563,1133,-0.04,183.0189,212.6537
4.825553,1188,-0.04,189.6217,191.0209
4.760459,1062,-0.04,189.0692,183.1625
5.308976,1189,-0.04,184.884,268.9514
5.513609,1230,-0.04,182.7264,313.7474
5.407673,1200,-0.04,192.0931,253.4501
3.878246,1060,-0.04,185.7212,89.48468
4.023661,1060,-0.04,186.6785,88.75729
4.566757,1074,-0.04,190.8,167.6641
5.672257,1270,-0.04,181.4227,370.6172
4.712379,1062,-0.04,174.6296,222.942
3.754714,1060,-0.04,189.2561,67.7461
3.806856,1057,-0.04,183.6411,95.54124
4.633409,1062,-0.04,176.5029,149.478
4.914425,1077,-0.04,181.9571,218.4818
6.832025,1585,-0.04,168.7328,638.7587
6.700198,1398,-0.04,170.6568,563.4802
6.306178,1327,-0.04,189.9974,523.0674
5.927538,1368,-0.04,183.6524,427.124
5.63045,1138,-0.04,181.9872,363.7405
6.248352,1288,-0.04,168.0802,415.4825
6.029878,1331,-0.04,164.8846,384.043
5.784309,1192,-0.04,181.7601,338.619
7.499972,1428,-0.04,180.6979,736.395
4.40152,1063,-0.03,179.1641,143.5471
4.70063,1059,-0.03,174.3311,185.0722
3.152825,949,-0.03,204.0582,14.02684
3.93262,1060,-0.02,182.7771,82.08656
4.855191,1115,-0.02,186.6107,199.1682
5.721659,1251,-0.02,166.2962,319.9046
6.764215,1596,-0.02,170.6311,616.978
5.600306,1302,-0.02,184.1004,350.4903
5.063001,1075,-0.02,178.8313,267.2615
5.773663,1276,-0.02,179.3321,421.2178
6.163376,1248,-0.04,183.0529,596.66
7.389484,1761,-0.02,178.695,925.1599
5.447533,1187,-0.01,184.8587,281.209
6.537557,1441,-0.01,164.3432,510.1854
6.515738,1454,-0.01,200.4188,493.5141
6.394961,1207,-0.01,165.8913,549.0029
5.06023,1066,-0.01,178.7542,303.6851
6.305182,1630,-0.01,188.2752,504.9561
8.440105,1765,-0.05,190.522,1160.126
6.553274,1166,-0.03,193.5545,559.3474
6.936578,1601,-0.02,181.8747,730.5244
6.798686,1244,-0.03,191.7881,730.2808
8.641596,1752,-0.05,183.7912,1332.219
7.028543,1704,-0.01,188.8039,826.1367
5.931794,1129,-0.02,178.8666,525.1791
7.576414,1756,-0.02,174.9461,943.8358
8.636971,1750,0.01,179.7532,1404.698
7.506616,1604,-0.05,176.4731,891.7443
7.62768,1691,-0.01,191.8252,943.0394
7.097591,1615,-0.02,186.1006,804.0475
5.544823,1317,-0.03,174.2841,417.3728
5.277529,1258,-0.03,169.0232,293.0901
7.022142,1432,-0.01,168.7216,733.0082
